SK_ID_CURR,TARGET,INCOME_TOTAL,CREDIT,ANNUITY,GOODS_PRICE,INCOME_TYPE,HOUR_APPR,ORGANIZATION_TYPE
222992,0,180000,180000,9000,180000,Commercial associate,9,Transport: type 3
222993,0,90000,544491,14490,454500,Working,8,Business Entity Type 1
222995,0,67500,983299.5,39127.5,904500,Working,12,Transport: type 4
222996,0,81000,1125000,33025.5,1125000,Working,16,Transport: type 2
222997,1,103500,375408,27445.5,297000,Working,9,Business Entity Type 3
222998,0,81000,274500,15021,274500,Working,9,School
222999,0,675000,1096020,55962,900000,Working,11,Other
223000,0,112500,426645,25911,324000,Working,9,Trade: type 3
223001,0,450000,270000,13500,270000,Commercial associate,18,Bank
223002,0,121500,999000,29340,999000,Working,11,Business Entity Type 2
223003,0,135000,308461.5,18999,279000,Pensioner,14,XNA
223004,0,99000,376078.5,24165,310500,Pensioner,14,XNA
223005,0,220500,971280,51876,900000,Commercial associate,6,Business Entity Type 3
223006,0,270000,1002456,51313.5,810000,Working,12,Services
223007,0,112500,964989,28345.5,805500,Pensioner,5,XNA
223009,1,121500,755190,31995,675000,Working,5,Business Entity Type 3
223010,0,202500,454500,20020.5,454500,Working,12,Transport: type 4
223011,0,90000,450000,20979,450000,Working,14,Self-employed
223012,0,405000,1305909,43290,1170000,Working,17,Business Entity Type 3
223013,0,135000,1265751,40558.5,1265751,Working,13,Other
223014,0,216000,1078200,29650.5,900000,Commercial associate,14,Business Entity Type 3
223015,1,153000,715095,48109.5,675000,Pensioner,21,XNA
223016,0,157500,360000,9900,360000,State servant,12,Security Ministries
223017,0,67500,105534,11326.5,99000,Working,9,Business Entity Type 3
223018,0,135000,247500,12375,247500,Working,5,Self-employed
223020,0,112500,495000,14593.5,495000,Working,10,Business Entity Type 3
223021,0,135000,269550,21294,225000,Commercial associate,11,Medicine
223022,0,135000,547344,24237,472500,Pensioner,10,XNA
223023,0,166500,568057.5,25150.5,459000,Working,10,Business Entity Type 3
223024,0,360000,1262583,36184.5,1102500,Working,12,Business Entity Type 3
223025,0,90000,531265.5,25969.5,373500,Working,13,Business Entity Type 3
223026,0,112500,755190,29947.5,675000,Pensioner,13,XNA
223027,0,225000,1078200,31522.5,900000,Working,14,Business Entity Type 3
223028,0,67500,225000,22050,225000,Pensioner,13,XNA
223029,0,279000,711072,28678.5,540000,Commercial associate,16,Government
223030,0,85500,373135.5,20371.5,301500,Pensioner,10,XNA
223031,0,85500,337761,17374.5,256500,Working,8,Kindergarten
223032,0,216000,497520,33376.5,450000,Working,15,Self-employed
223033,0,126000,545040,20677.5,450000,Working,11,Medicine
223034,0,157500,477000,20182.5,477000,Commercial associate,12,Self-employed
223035,0,157500,781920,36364.5,675000,Pensioner,16,XNA
223036,0,90000,450000,22018.5,450000,Working,13,Self-employed
223037,0,180000,873342,25663.5,729000,Working,7,Transport: type 2
223038,0,90000,343800,16852.5,225000,Working,12,Business Entity Type 3
223039,0,90000,292500,14355,292500,Commercial associate,12,Business Entity Type 3
223041,0,315000,1971072,68512.5,1800000,Commercial associate,8,Self-employed
223043,0,198000,1107981,32395.5,967500,Commercial associate,11,Business Entity Type 3
223044,0,126000,1122714,47695.5,1003500,Pensioner,10,XNA
223045,0,67500,270000,13500,270000,Working,8,Industry: type 11
223046,0,90000,886500,25920,886500,Commercial associate,15,Self-employed
223047,0,405000,1258650,52074,1125000,Working,11,School
223048,0,405000,1042560,40702.5,900000,Commercial associate,16,Business Entity Type 3
223050,0,81000,675000,32602.5,675000,Pensioner,11,XNA
223052,0,112500,477000,23076,477000,Working,10,Other
223053,0,180000,521280,22216.5,450000,Pensioner,16,XNA
223054,0,130500,594261,21474,513000,Pensioner,12,XNA
223055,0,103500,239850,25960.5,225000,Working,16,Self-employed
223057,0,157500,227520,13189.5,180000,Working,10,Business Entity Type 1
223059,0,225000,1068619.5,54562.5,877500,Working,13,Other
223060,0,81000,254700,25321.5,225000,Commercial associate,11,Industry: type 9
223061,0,67500,226908,11164.5,148500,Working,8,School
223062,0,90000,225000,12694.5,225000,Working,16,Government
223063,0,247500,514777.5,31621.5,477000,Working,15,Industry: type 3
223065,0,135000,398016,22977,360000,Working,13,Security
223066,0,135000,894906,26293.5,747000,State servant,15,Housing
223068,0,67500,129519,12744,121500,Pensioner,12,XNA
223069,0,675000,2013840,74763,1800000,Commercial associate,14,Business Entity Type 3
223070,0,225000,219042,23130,193500,Working,10,Construction
223071,0,292500,900000,31887,900000,Working,11,Industry: type 9
223072,0,225000,509922,53676,472500,Pensioner,6,XNA
223074,0,157500,1288350,37800,1125000,Commercial associate,12,Business Entity Type 3
223076,1,180000,544491,17563.5,454500,Pensioner,15,XNA
223077,0,225000,327024,18904.5,270000,Commercial associate,18,Other
223080,0,135000,888840,29506.5,675000,Working,9,Self-employed
223081,0,180000,1356385.5,39789,1062000,State servant,8,School
223083,0,135000,640080,31261.5,450000,Working,15,School
223084,0,67500,544491,16047,454500,Pensioner,11,XNA
223085,0,90000,317979,13599,274500,Pensioner,9,XNA
223086,0,126000,526491,33777,454500,Working,8,Trade: type 3
223087,0,112500,1436850,42142.5,1125000,Pensioner,11,XNA
223088,0,225000,400500,43263,400500,Working,15,Self-employed
223089,0,112500,270000,16312.5,270000,Working,13,Business Entity Type 3
223090,1,112500,701631,38191.5,558000,Working,10,Kindergarten
223091,0,202500,260640,27369,225000,Commercial associate,16,Business Entity Type 3
223092,1,157500,352044,16542,247500,Working,14,Hotel
223093,1,94500,755190,36459,675000,Pensioner,14,XNA
223094,0,117000,808650,23305.5,675000,Pensioner,9,XNA
223095,0,67500,454500,24214.5,454500,State servant,13,School
223096,1,81000,269550,18234,225000,Working,13,Business Entity Type 3
223097,0,92250,130320,14161.5,112500,Pensioner,10,XNA
223099,0,202500,762453,44577,706500,Working,15,Self-employed
223100,0,180000,1125000,43915.5,1125000,Working,12,Services
223101,0,36000,490536,18621,405000,Pensioner,8,XNA
223102,0,382500,921330,36666,823500,State servant,10,Police
223103,0,270000,485190,23472,405000,Commercial associate,8,Business Entity Type 3
223104,0,189000,225000,16371,225000,Commercial associate,11,Business Entity Type 3
223105,0,270000,675000,20596.5,675000,Pensioner,11,XNA
223106,0,67500,178290,17761.5,157500,Pensioner,9,XNA
223107,0,225000,900000,32328,900000,Working,10,Business Entity Type 3
223108,0,120600,1482354,53374.5,1309500,Pensioner,9,XNA
223109,0,135000,272578.5,21663,207000,State servant,10,Other
223110,0,157500,254700,17149.5,225000,Commercial associate,11,Business Entity Type 3
223111,0,180000,314100,16573.5,225000,Working,15,Transport: type 4
223113,0,180000,267322.5,20817,216000,Commercial associate,10,Medicine
223114,0,157500,450000,13644,450000,Working,17,Self-employed
223115,0,117000,143910,17077.5,135000,Working,14,Trade: type 7
223117,0,157500,270000,13500,270000,Working,6,Self-employed
223118,1,121500,545040,26509.5,450000,Working,12,Business Entity Type 3
223119,0,135000,2517300,66532.5,2250000,Working,4,Business Entity Type 3
223120,0,337500,675000,45423,675000,Working,12,Business Entity Type 3
223122,0,74250,407520,26172,360000,Commercial associate,12,Business Entity Type 3
223123,0,180000,405000,27063,405000,Commercial associate,10,Business Entity Type 3
223124,0,112500,202500,10125,202500,Working,18,Bank
223125,0,135000,781920,42417,675000,Working,12,Business Entity Type 3
223126,0,135000,450000,47385,450000,Working,17,Other
223127,0,225000,1071909,28273.5,936000,Commercial associate,11,Trade: type 3
223129,0,126000,1078200,31653,900000,Pensioner,12,XNA
223130,0,135000,900000,32017.5,900000,Working,13,Industry: type 1
223131,0,67500,331920,17077.5,225000,Working,8,Medicine
223132,0,112500,93829.5,9742.5,81000,State servant,9,Medicine
223133,0,337500,1350000,67500,1350000,Working,7,Business Entity Type 3
223134,1,180000,1223010,51948,1125000,Working,11,Services
223137,0,112500,585000,18868.5,585000,Working,16,Kindergarten
223138,1,247500,997335,35464.5,832500,Commercial associate,15,Industry: type 9
223139,0,225000,1082214,30388.5,945000,State servant,13,Military
223140,0,67500,180000,9000,180000,Working,12,Medicine
223141,0,270000,1395000,48618,1395000,Working,9,Police
223142,0,157500,1288350,37800,1125000,Commercial associate,10,Industry: type 9
223143,1,112500,269550,13095,225000,Pensioner,5,XNA
223145,0,162000,219042,12703.5,193500,Working,8,Business Entity Type 2
223146,0,427500,450000,22860,450000,Working,16,Transport: type 2
223147,0,180000,954207,27900,796500,Commercial associate,11,Government
223148,0,157500,1480500,51592.5,1480500,State servant,10,Government
223149,0,67500,199080,11556,157500,Pensioner,10,XNA
223150,0,76500,566055,16681.5,472500,Pensioner,14,XNA
223152,0,90000,103855.5,8284.5,94500,Working,7,Business Entity Type 3
223153,0,225000,728460,44563.5,675000,Working,9,Security
223154,0,180000,1350000,39474,1350000,Working,18,Business Entity Type 2
223155,0,54000,135000,6750,202500,Working,14,Industry: type 1
223156,0,157500,545040,26509.5,450000,Working,21,Other
223158,0,81000,900000,26311.5,900000,Working,16,Other
223159,0,180000,180000,9000,180000,Commercial associate,15,Business Entity Type 3
223160,1,81000,396000,28813.5,396000,Working,15,Bank
223161,0,90000,76410,7686,67500,Working,10,Self-employed
223162,0,58500,980838,52389,927000,Pensioner,6,XNA
223163,0,49522.5,163008,16006.5,144000,Pensioner,11,XNA
223164,0,202500,528687,25843.5,436500,Working,15,Self-employed
223165,0,112500,610335,22050,463500,Working,9,Kindergarten
223166,0,67500,152820,16587,135000,State servant,13,Trade: type 2
223167,0,675000,900000,45000,900000,Commercial associate,12,Other
223168,0,72000,225000,11250,270000,Working,15,Kindergarten
223169,0,292500,1418692.5,52704,1305000,Commercial associate,11,Business Entity Type 3
223170,0,405000,153000,18288,153000,Working,14,Business Entity Type 3
223171,0,121500,640764,20799,459000,Working,15,School
223172,0,112500,797557.5,42624,688500,Pensioner,11,XNA
223173,0,153000,478498.5,47326.5,454500,Pensioner,10,XNA
223174,0,202500,550980,35343,450000,Working,13,Medicine
223175,0,54000,284400,13257,225000,Working,9,Trade: type 3
223176,0,121500,360000,18000,360000,Working,12,Self-employed
223177,0,112500,1009791,53928,909000,State servant,15,Medicine
223178,1,157500,450000,35685,450000,Working,10,Business Entity Type 3
223179,0,90000,364356,17658,261000,Pensioner,9,XNA
223180,0,225000,1515415.5,44437.5,1354500,Commercial associate,14,Industry: type 1
223182,0,225000,986418,41922,810000,Commercial associate,14,Business Entity Type 3
223183,1,90000,180000,9000,180000,Working,7,Business Entity Type 3
223184,0,157500,810000,26257.5,810000,Commercial associate,11,Business Entity Type 1
223185,0,270000,1506816,49927.5,1350000,State servant,10,Government
223186,0,135000,808650,26217,675000,Working,17,Other
223187,0,225000,766282.5,41566.5,661500,Working,9,Business Entity Type 3
223188,0,270000,500211,30730.5,463500,Pensioner,12,XNA
223189,0,180000,207396,13383,157500,Pensioner,11,XNA
223191,0,225000,906228,36067.5,810000,Pensioner,12,XNA
223192,0,112500,269550,18891,225000,Pensioner,10,XNA
223193,0,180000,450000,22018.5,450000,Commercial associate,22,Self-employed
223194,0,112500,1262583,37044,1102500,Working,13,Self-employed
223195,0,247500,675000,17806.5,675000,State servant,12,Military
223196,0,675000,900000,45000,900000,Pensioner,16,XNA
223198,0,123750,177903,16447.5,148500,Commercial associate,14,Trade: type 1
223199,0,135000,1164667.5,30852,1017000,Pensioner,12,XNA
223200,0,180000,835380,40189.5,675000,Working,12,Self-employed
223201,0,135000,405000,20250,405000,Pensioner,14,XNA
223202,0,292500,704844,34038,630000,Pensioner,9,XNA
223203,0,180000,679500,36333,679500,State servant,12,Other
223204,0,90000,254700,24808.5,225000,Pensioner,9,XNA
223206,0,108000,263686.5,16848,238500,Working,9,Business Entity Type 3
223207,1,157500,427500,21375,427500,Working,17,Business Entity Type 3
223208,0,180000,597024,38286,540000,Working,14,Business Entity Type 3
223210,0,117000,292500,15997.5,292500,Working,13,Mobile
223211,0,351000,268659,30442.5,243000,Commercial associate,13,Other
223212,0,225000,1350000,39604.5,1350000,State servant,15,Legal Services
223213,0,247500,1096020,56092.5,900000,Working,15,Construction
223214,0,90000,272520,16803,225000,Pensioner,12,XNA
223215,0,202500,482593.5,35100,436500,State servant,11,Other
223216,0,72000,852088.5,38632.5,688500,Working,8,Business Entity Type 3
223217,0,157500,855000,24997.5,855000,Working,10,School
223218,0,157500,152820,9949.5,135000,Working,16,Industry: type 7
223219,0,135000,508495.5,24462,454500,Working,10,Medicine
223220,0,135000,592560,32274,450000,Commercial associate,10,Construction
223222,0,94500,545040,26640,450000,Working,17,Restaurant
223223,0,157500,244584,9351,193500,State servant,13,Medicine
223224,0,180000,585000,16218,585000,State servant,15,Housing
223225,0,112500,182016,14508,144000,Working,13,Industry: type 11
223226,0,315000,835380,40320,675000,Commercial associate,11,Self-employed
223227,0,90000,63000,2628,63000,Pensioner,11,XNA
223228,0,180000,270000,13500,270000,Commercial associate,10,Construction
223229,0,112500,521280,24286.5,450000,State servant,9,Hotel
223230,0,360000,539100,26064,450000,Working,14,Business Entity Type 3
223231,0,247500,900000,36787.5,900000,Working,17,Trade: type 2
223232,0,54000,385056,10287,252000,Working,18,Medicine
223233,1,76500,311877,17046,252000,Working,16,Trade: type 3
223234,0,99000,67500,7047,67500,Working,17,Self-employed
223236,0,76500,284400,18643.5,225000,Working,7,Business Entity Type 3
223237,0,148500,403330.5,20619,333000,Working,13,Business Entity Type 2
223239,0,180000,720000,28030.5,720000,Working,17,Industry: type 9
223240,0,157500,1354500,51723,1354500,Working,14,Business Entity Type 3
223241,0,180000,540000,27000,540000,Working,15,Industry: type 4
223242,1,157500,452385,22131,373500,Working,12,Business Entity Type 1
223243,0,175500,1971072,68643,1800000,Commercial associate,12,Business Entity Type 3
223245,0,90000,45000,4207.5,45000,Commercial associate,16,Trade: type 2
223246,0,112500,1027327.5,43654.5,945000,Pensioner,11,XNA
223247,0,810000,557770.5,28606.5,481500,Commercial associate,12,Business Entity Type 3
223248,0,292500,675000,19867.5,675000,Pensioner,11,XNA
223249,0,135000,270000,13500,270000,Working,9,Trade: type 3
223250,0,202500,1324440,47700,1170000,State servant,18,Government
223251,0,360000,1198233,50769,1071000,Working,16,Trade: type 7
223252,0,90000,247500,19282.5,247500,Pensioner,8,XNA
223253,0,180000,450000,22500,450000,Pensioner,12,XNA
223254,0,90000,436032,20457,360000,Working,6,School
223255,0,225000,270000,13500,270000,Pensioner,18,XNA
223256,0,202500,906228,35590.5,810000,Commercial associate,11,Business Entity Type 3
223257,0,117000,222768,17370,180000,Working,12,Business Entity Type 3
223259,0,202500,1250658,39942,1120500,Pensioner,12,XNA
223260,0,270000,672453,36607.5,580500,Commercial associate,10,Trade: type 7
223261,0,81000,451102.5,19242,337500,Pensioner,11,XNA
223263,0,46800,135000,6750,135000,Pensioner,11,XNA
223264,0,112500,592560,22090.5,450000,Commercial associate,9,Transport: type 4
223265,0,292500,973710,26905.5,697500,Working,15,Industry: type 1
223266,0,198000,1737000,64372.5,1737000,Pensioner,15,XNA
223267,0,90000,1546020,42642,1350000,Working,11,Business Entity Type 2
223268,0,135000,243000,9288,243000,Working,15,Industry: type 1
223269,0,135000,675000,49117.5,675000,Working,10,School
223270,0,90000,343800,16852.5,225000,Working,12,School
223271,1,225000,521280,37071,450000,Working,6,Self-employed
223273,0,360000,339633,29277,283500,State servant,7,Other
